"chr","start","end","name","H3K27Ac.wig","H3K27Me3.wig","H3K4Me1.wig","H3K4Me3.wig","H3K9Ac.wig","H3K27Ac.wig_pvalue","H3K27Ac.wig_difference","H3K27Me3.wig_pvalue","H3K27Me3.wig_difference","H3K4Me1.wig_pvalue","H3K4Me1.wig_difference","H3K4Me3.wig_pvalue","H3K4Me3.wig_difference","H3K9Ac.wig_pvalue","H3K9Ac.wig_difference","cluster.id"
"chr2R",11004829,11005142,"em_common_peak-1565",0.958847617378443,0.337150293272755,3.94123043089906,3.62905687743817,-0.0863756668216737,0,"more",1.50301987435718e-262,"more",0,"more",0,"more",4.20871094944538e-23,"less",1
"chr2R",11016225,11016529,"em_common_peak-1566",2.22742649487759,-9.06009666592144,-1.43498398206394,6.06637885008135,-0.0867173110103189,0,"more",0,"less",0,"less",0,"more",3.93940264230045e-23,"less",1
"chr2R",11016794,11017169,"em_common_peak-1567",12.9547105412854,-4.28217501139626,6.13824157444365,5.7203863845398,-0.0932891198596754,0,"more",0,"less",0,"more",0,"more",1.09482462660518e-23,"less",1
"chr2R",11017991,11018447,"em_common_peak-1568",8.49476939007718,9.64467281293267,14.1433225469033,2.51337541566097,-0.0579260416790866,0,"more",0,"more",0,"more",0,"more",8.90683798000816e-21,"less",1
"chr2R",11019057,11019562,"em_common_peak-1569",15.4072999683126,-0.609179705915698,-3.60657029523274,-1.73896626451453,-0.0952346370905901,0,"more",3.79102184086188e-33,"less",0,"less",0,"less",7.47114212832014e-24,"less",1
"chr2R",11019854,11020203,"em_common_peak-1570",4.69964302880749,-6.66059698587182,-0.980012625394869,-5.44411258493906,-0.131296992709041,0,"more",0,"less",0,"less",0,"less",4.86169796176847e-27,"less",1
"chr2R",11021918,11022584,"em_common_peak-1571",8.75514052899373,-1.52681192639729,13.1538116315434,-1.51121348420184,-0.0929952206999105,0,"more",0,"less",0,"more",0,"less",1.15974341179713e-23,"less",1
"chr2R",11024457,11024875,"em_common_peak-1572",12.1908734384374,0.292609274995892,2.59717821198887,-0.0809749012820937,-0.0662138498163617,0,"more",1.12289850580558e-230,"more",1.04016120374006e-185,"more",3.60625039430706e-198,"less",1.93059509295634e-21,"less",1
"chr2R",11028127,11028848,"em_common_peak-1573",7.60861392569167,-2.81356184172374,12.8778838328667,-4.861345804751,32.3254305913159,0,"more",0,"less",0,"more",0,"less",0,"more",1
"chr2R",11040119,11040596,"em_common_peak-1574",0.737562113390587,2.29601263389892,-1.91886148182798,1.90734710350508,-0.0338815263617541,0,"more",0,"more",0,"less",0,"more",6.51186847283277e-19,"less",1
"chr2R",11105110,11105505,"em_common_peak-1575",-1.77687016032359,-5.13247375326135,-1.87678127592289,15.924144466749,-0.0765466685274895,0,"less",0,"less",0,"less",0,"more",2.76905997206413e-22,"less",1
"chr2R",11122942,11123183,"em_common_peak-1576",-1.2410115663284,5.16637821426479,-1.45440419556574,2.20343342043849,-0.0677540379484551,0,"less",0,"more",0,"less",0,"more",1.44900999516388e-21,"less",1
"chr2R",11125164,11125494,"em_common_peak-1577",-1.40360853486777,-1.77969796971458,9.45056876178163,-2.22536355041146,0.035653513991478,0,"less",0,"less",0,"more",0,"less",4.80677781973592e-14,"less",1
"chr2R",11128900,11129231,"em_common_peak-1578",-2.88237402098008,-7.94841938094225,-7.25738672046424,0.471206026522242,-0.0907334709942617,0,"less",0,"less",0,"less",5.02209641738623e-16,"more",1.80476967539092e-23,"less",1
"chr2R",11175368,11175627,"em_common_peak-1579",0.303018662910915,0.691972366262441,-1.7392504117683,5.19660281551897,0.405701916990549,5.28718845238202e-30,"more",0,"more",0,"less",0,"more",0.708823789657916,"equal",1
"chr2R",11209653,11209949,"em_common_peak-1580",3.15740155502108,-1.78814289863903,1.59726942418724,12.8716368842666,-0.063751343217272,0,"more",0,"less",6.52738707903138e-40,"less",0,"more",3.04891185647118e-21,"less",1
"chr2R",11213376,11213818,"em_common_peak-1581",0.178407422361676,-3.19076654148245,6.20375546345846,-5.04131366798162,-0.0905184121605744,0.29842053922067,"equal",0,"less",0,"more",0,"less",1.88209242959041e-23,"less",1
"chr2R",11214815,11215699,"em_common_peak-1582",1.64688383665738,11.4447168211803,10.2828204184499,-0.127909765842625,-0.0479567298390651,0,"more",0,"more",0,"more",1.16694450197786e-242,"less",5.41807069047548e-20,"less",1
"chr2R",11221875,11222249,"em_common_peak-1583",-0.883397685779001,7.44458383929345,-0.996063886653238,0.491430903496656,-0.0759043396499435,0,"less",0,"more",0,"less",1.92701426905938e-21,"more",3.127949147848e-22,"less",1
"chr2R",11247630,11247968,"em_common_peak-1584",-0.494365360790077,-7.23309091595713,5.50632159695512,-7.52767374078709,-0.0900762682908564,0,"less",0,"less",0,"more",0,"less",2.05151504564457e-23,"less",1
"chr2R",11289407,11289684,"em_common_peak-1585",1.7231897955461,-4.38743664986158,-2.2898318630719,1.68371650917973,8.0497103133574,0,"more",0,"less",0,"less",0,"more",0,"more",1
"chr2R",11312201,11312753,"em_common_peak-1586",-8.56702341461252,-7.85252183174223,6.39718453286864,-11.6042669916102,-0.17162390376432,0,"less",0,"less",0,"more",0,"less",7.50075461566116e-31,"less",1
"chr2R",11326829,11327245,"em_common_peak-1587",1.53703258235553,4.75394531860104,-1.47467724728658,-6.39377670823502,-0.0834814502150975,0,"more",0,"more",0,"less",0,"less",7.35671848889183e-23,"less",1
"chr2R",11344938,11345422,"em_common_peak-1588",0.991433583951337,0.666392620330132,-6.76333701957804,-3.07797729229917,-0.125892199548909,0,"more",0,"more",0,"less",0,"less",1.50564791950576e-26,"less",1
"chr2R",11346091,11346472,"em_common_peak-1589",0.549699540538728,12.2526249488062,7.60562999070183,-1.7387814280991,-0.0683883424130537,3.99379399050013e-222,"more",0,"more",0,"more",0,"less",1.2871748288706e-21,"less",1
"chr2R",11370102,11370393,"em_common_peak-1590",-0.590480232385573,-8.7306265295343,2.96803990836918,-1.97632084742796,-0.110641847529715,0,"less",0,"less",0,"more",0,"less",3.44813733701148e-25,"less",1
"chr2R",11442254,11442476,"em_common_peak-1591",-0.97433187397486,-2.54547395837036,-0.97322502978983,-0.022298494602543,4.11405414966439,0,"less",0,"less",0,"less",6.80139232988654e-149,"less",0,"more",1
"chr2R",11454744,11455139,"em_common_peak-1592",2.05016356923069,-7.50636815763542,45.0105127816961,-7.01655402217973,-0.137670007656667,0,"more",0,"less",0,"more",0,"less",1.26431950929135e-27,"less",1
"chr2R",11467838,11468257,"em_common_peak-1593",-3.18798021984468,11.7687599008371,5.18061095657208,-1.35464888471918,-0.0779429223565612,0,"less",0,"more",0,"more",0,"less",2.12350486919816e-22,"less",1
"chr2R",11481226,11481722,"em_common_peak-1594",6.61198213574562,2.07272251643193,-2.29873435792641,-3.24212880185244,-0.0873033297267101,0,"more",0,"more",0,"less",0,"less",3.51662192291971e-23,"less",1
"chr2R",11501206,11501640,"em_common_peak-1595",13.7561236783221,-2.87468603283008,14.4845713053352,2.62935029080761,-0.141997410541358,0,"more",0,"less",0,"more",0,"more",5.02279030238602e-28,"less",1
"chr2R",11542945,11543392,"em_common_peak-1596",3.49205196188908,2.26359055232787,-2.42243168202102,-1.59232677683089,-0.0636149168795759,0,"more",0,"more",0,"less",0,"less",3.12687819199889e-21,"less",1
"chr2R",11546808,11547138,"em_common_peak-1597",0.364120929702835,-2.34471763374071,-2.79187376393186,3.96811163202467,7.81551967125869,8.82779046981799e-61,"more",0,"less",0,"less",0,"more",0,"more",1
"chr2R",11596806,11597050,"em_common_peak-1598",-1.75835937385412,1.46828816368484,-1.2846189936188,1.76564975805111,9.13763167523118,0,"less",0,"more",0,"less",0,"more",0,"more",1
"chr2R",11640470,11640874,"em_common_peak-1599",12.9370521517233,-3.13346720411599,-3.01344517511295,0.912798130398763,-0.0507232161137684,0,"more",0,"less",0,"less",0,"more",3.29498100962182e-20,"less",1
"chr2R",11662526,11662693,"em_common_peak-1600",13.6526936138472,11.6319299388877,19.2523201898679,-2.71729327227116,-0.12080026558425,0,"more",0,"more",0,"more",0,"less",4.32448238166976e-26,"less",1
"chr2R",11673893,11674260,"em_common_peak-1601",9.21108272970876,0.737422385197787,1.53504461354804,-0.622437704743319,-0.0633660877399331,0,"more",0,"more",1.3250219439696e-56,"less",0,"less",3.27419397217274e-21,"less",1
"chr2R",11677088,11677585,"em_common_peak-1602",2.3416492949566,-5.14506166161779,2.52121503297058,-6.46617953444984,-0.105866747365471,0,"more",0,"less",2.01948344171423e-147,"more",0,"less",9.02970274722104e-25,"less",1
"chr2R",11695073,11695592,"em_common_peak-1603",5.01144093114918,0.876420220166394,-2.80321469309298,-3.55600135977835,0.442054513224108,0,"more",0,"more",0,"less",0,"less",0.741135739761225,"equal",1
"chr2R",11700087,11700536,"em_common_peak-1604",9.13303706814111,-1.63887293715506,-3.30887978175224,2.46526474344508,-0.0574142676044362,0,"more",0,"less",0,"less",0,"more",9.78060075939026e-21,"less",1
"chr2R",11704074,11704401,"em_common_peak-1605",3.89200320412178,-15.5480705844753,-7.0391310385066,-1.85066580825448,-0.153624123061202,0,"more",0,"less",0,"less",0,"less",4.06290835711393e-29,"less",1
"chr2R",11705285,11705549,"em_common_peak-1606",-1.31950042006205,-3.54045458328865,3.49206909393125,0.059435076139641,-0.0967950287316144,0,"less",0,"less",0,"more",4.86802185574398e-92,"less",5.49339946082754e-24,"less",1
"chr2R",11719172,11719944,"em_common_peak-1607",0.05094978093229,12.1924341449897,0.260720002035413,-3.3621153370297,-0.0485153502657572,1.47259495806066e-21,"less",0,"more",0,"less",0,"less",4.90150962556794e-20,"less",1
"chr2R",11723535,11723876,"em_common_peak-1608",-4.31602111872485,40.8335134049044,30.205989677518,-4.5372826479984,-0.14429394884621,0,"less",0,"more",0,"more",0,"less",3.06871346868284e-28,"less",1
"chr2R",11736054,11736652,"em_common_peak-1609",8.98242950543094,-8.36332477957049,19.4410753328228,11.3774163680476,-0.121277230143258,0,"more",0,"less",0,"more",0,"more",3.91913844429528e-26,"less",1
"chr2R",11792998,11793899,"em_common_peak-1610",6.14643328757002,-2.09012993813361,-3.13424432320722,-2.65593916221181,-0.075774611029537,0,"more",0,"less",0,"less",0,"less",3.20583485545498e-22,"less",1
"chr2R",11796585,11797132,"em_common_peak-1611",-3.09499910369337,-8.58530029904209,-6.73298206221235,-5.76779039718229,-0.0856726216589289,0,"less",0,"less",0,"less",0,"less",4.82156693361458e-23,"less",1
"chr2R",11799780,11800119,"em_common_peak-1612",7.48981811003374,-5.23342921196289,0.67674462697892,-6.83012823186588,-0.0866387443552199,0,"more",0,"less",0,"less",0,"less",3.99978249704702e-23,"less",1
"chr2R",11831998,11832448,"em_common_peak-1613",-0.436577982908388,-9.78812930963426,-3.13698479208792,-4.22974064392066,-0.111652378424191,0,"less",0,"less",0,"less",0,"less",2.80954220852058e-25,"less",1
"chr2R",11923058,11923681,"em_common_peak-1614",1.09716269465016,-5.51253171981753,1.97974190990243,-2.10471288638482,0.329013145159811,0,"more",0,"less",0.00305906580330985,"more",0,"less",0.0631515702556896,"equal",1
"chr2R",11942317,11942763,"em_common_peak-1615",5.77623694909227,4.81389853348965,4.94534534948006,-0.841238462651496,-0.111116289990797,0,"more",0,"more",0,"more",0,"less",3.13215789362436e-25,"less",1
"chr2R",11943144,11943525,"em_common_peak-1616",-2.36128397686756,-4.53144574097404,-2.50631614020349,-2.23910062045307,-0.0822190932630995,0,"less",0,"less",0,"less",0,"less",9.3766390690109e-23,"less",1
"chr2R",11947585,11947941,"em_common_peak-1617",-1.58446205208894,-3.93263428726327,-2.00629968865478,-1.92358713758192,-0.0694407059090201,0,"less",0,"less",0,"less",0,"less",1.05721120247664e-21,"less",1
"chr2R",11953486,11953975,"em_common_peak-1618",0.970580791284306,2.58399202170535,0.613954025947455,-2.57964771039794,-0.0690561691732087,0,"more",0,"more",0,"less",0,"less",1.1360972771006e-21,"less",1
"chr2R",11966389,11966626,"em_common_peak-1619",-1.91431074468238,-2.24669330303264,-6.66933078716506,-1.24070524712411,-0.101502071870635,0,"less",0,"less",0,"less",0,"less",2.16079924958324e-24,"less",1
"chr2R",11980848,11981238,"em_common_peak-1620",0.813191630174418,-8.10174811979121,-5.04822906523349,-0.310999278643735,-0.0747258673864893,0,"more",0,"less",0,"less",0,"less",3.91013797041865e-22,"less",1
"chr2R",11985922,11986129,"em_common_peak-1621",5.3610237865227,-16.9445600435761,-5.30519820056874,31.0884329206036,-0.130908107220131,0,"more",0,"less",0,"less",0,"more",5.27556442187078e-27,"less",1
"chr2R",11990448,11990854,"em_common_peak-1622",36.5468975421863,-18.4079296419065,5.21738257127321,29.8957286618189,-0.141243867911313,0,"more",0,"less",0,"more",0,"more",5.90165736218324e-28,"less",1
"chr2R",12012434,12012617,"em_common_peak-1623",7.03581847500468,-16.5794302991945,-5.61410494469169,26.9960830768033,-0.109704633134588,0,"more",0,"less",0,"less",0,"more",4.16805122407708e-25,"less",1
"chr2R",12012721,12013262,"em_common_peak-1624",43.0628189684643,-14.2110324128909,61.4307666645103,25.635818539586,-0.183456503367803,0,"more",0,"less",0,"more",0,"more",5.09243643386871e-32,"less",1
"chr2R",12022433,12022773,"em_common_peak-1625",2.07192160020386,-8.52203614880992,-4.75908014428943,-0.508004806532926,-0.113999745027852,0,"more",0,"less",0,"less",0,"less",1.74333419917863e-25,"less",1
"chr2R",12037571,12037847,"em_common_peak-1626",7.34068195801067,-14.1645453018838,-7.54387397678639,23.9785107596072,-0.131800281036913,0,"more",0,"less",0,"less",0,"more",4.37353895481664e-27,"less",1
"chr2R",12049234,12049686,"em_common_peak-1627",6.77373036872743,-6.49283356914045,-3.4132645415065,10.1821822942738,137.957284761482,0,"more",0,"less",0,"less",0,"more",0,"more",2
"chr2R",12052739,12053141,"em_common_peak-1628",0.596161927548371,-2.10207603390801,0.356093121303766,3.53866634338466,-0.0743027526317135,1.93520414173045e-278,"more",0,"less",0,"less",0,"more",4.23584286887479e-22,"less",1
"chr2R",12064516,12064755,"em_common_peak-1629",-1.27725818289605,-1.37321283216918,-2.16676383429891,3.34495038489217,-0.0423418647261564,0,"less",0,"less",0,"less",0,"more",1.47380202935893e-19,"less",1
"chr2R",12084385,12084714,"em_common_peak-1630",1.93633457868542,-18.9907341236873,1.319682556107,8.03030477592003,-0.154641182522354,0,"more",0,"less",1.91017675183008e-137,"less",0,"more",3.25287198805498e-29,"less",1
"chr2R",12097287,12097731,"em_common_peak-1631",25.9487574092495,-18.7984838776098,-5.90527328855756,14.4288651953204,-0.14331592359385,0,"more",0,"less",0,"less",0,"more",3.78609506821391e-28,"less",1
"chr2R",12136621,12137074,"em_common_peak-1632",0.3830789239397,5.42951584310615,1.2016003642476,-1.21036108042964,-0.0526870183920733,1.3932657951347e-72,"more",0,"more",6.21417019674529e-197,"less",0,"less",2.31091221374046e-20,"less",1
"chr2R",12216381,12217119,"em_common_peak-1633",5.60202738171446,-9.36132709856191,12.605428692774,-0.956411584556823,4.26388700222348,0,"more",0,"less",0,"more",0,"less",0,"more",1
"chr2R",12217417,12218022,"em_common_peak-1634",6.32727761758048,-11.18539451962,33.9468313401418,-6.71476345545437,-0.147934023180905,0,"more",0,"less",0,"more",0,"less",1.39970526883333e-28,"less",1
"chr2R",12239126,12239463,"em_common_peak-1635",3.94591063604429,10.1445032987086,-3.87544296963428,-0.823087949533719,-0.0575378079049922,0,"more",0,"more",0,"less",0,"less",9.56221645393846e-21,"less",1
"chr2R",12258550,12258861,"em_common_peak-1636",1.46562331924674,8.1631929731337,0.892663585429224,2.11720865682932,-0.0650504485359975,0,"more",0,"more",0,"less",0,"more",2.3964667077178e-21,"less",1
"chr2R",12260210,12260722,"em_common_peak-1637",-3.03560410824931,-3.23217430736018,-2.69149805687483,0.124359871494225,-0.050043056448637,0,"less",0,"less",0,"less",1.12284927714353e-56,"less",3.724517740438e-20,"less",1
"chr2R",12265499,12265860,"em_common_peak-1638",0.196371602851103,0.00630647102229351,-3.63804432582012,0.819001454597179,-0.0502088675018233,0.0113850466812803,"more",3.69602674286108e-75,"more",0,"less",2.43852090796388e-226,"more",3.61495999674082e-20,"less",1
"chr2R",12279380,12280040,"em_common_peak-1639",-1.76151748848426,0.0975923449114402,-1.4520233409907,-2.54556285045872,-0.0386782314913188,0,"less",1.91857914367452e-115,"more",0,"less",0,"less",2.81368179880881e-19,"less",1
"chr2R",12282064,12282396,"em_common_peak-1640",-2.83385289948554,13.0811616557511,0.995136597028245,-2.2664460183871,-0.0736795060118473,0,"less",0,"more",0,"less",0,"less",4.76508556287776e-22,"less",1
"chr2R",12288533,12288894,"em_common_peak-1641",4.05337683488906,1.85543137267646,-2.03628293461601,1.55073877414137,-0.0243792395623191,0,"more",0,"more",0,"less",0,"more",3.3475642864239e-18,"less",1
"chr2R",12296877,12297249,"em_common_peak-1642",1.73486727756296,9.39656060244033,1.58335779130888,-2.67693170871202,-0.0600951771127846,0,"more",0,"more",2.19879701937149e-43,"less",0,"less",5.9840662173613e-21,"less",1
"chr2R",12328296,12328719,"em_common_peak-1643",-0.0115982768371989,0.459143744071424,1.77707896582528,-4.1521794437,-0.0580315145441886,4.45896939582902e-49,"less",0,"more",1.9656656802085e-08,"less",0,"less",8.73659703327432e-21,"less",1
"chr2R",12335453,12335842,"em_common_peak-1644",-4.78281350033025,8.07980496027696,1.16988931590656,-6.61829144186739,-0.0863936986661486,0,"less",0,"more",9.86922505173872e-215,"less",0,"less",4.19405195840651e-23,"less",1
"chr2R",12336810,12337172,"em_common_peak-1645",-2.50336983856399,-1.35873632443915,-4.77108308095914,-5.08676207658329,-0.0913974106384969,0,"less",0,"less",0,"less",0,"less",1.58535948962618e-23,"less",1
"chr2R",12348358,12348687,"em_common_peak-1646",-1.5396335477602,-1.79095171102597,-2.18332092943706,-0.523217305663489,-0.050169465888408,0,"less",0,"less",0,"less",0,"less",3.64070200131793e-20,"less",1
"chr2R",12349116,12349341,"em_common_peak-1647",-1.16753442454778,1.29775107567731,-5.1495977532611,1.13006648035567,-0.0785151097641611,0,"less",0,"more",0,"less",0,"more",1.90423716899907e-22,"less",1
"chr2R",12353149,12353605,"em_common_peak-1648",1.51267627132979,5.00972938266456,-2.13991494296307,-2.15490301016574,-0.0872714330526344,0,"more",0,"more",0,"less",0,"less",3.53843098198781e-23,"less",1
"chr2R",12378455,12378688,"em_common_peak-1649",-0.080735838145665,5.10237065033627,-1.96528150447471,-1.38379774720342,-0.0501690168405926,5.27989440669395e-93,"less",0,"more",0,"less",0,"less",3.64099641678547e-20,"less",1
"chr2R",12402301,12402611,"em_common_peak-1650",4.36841952835248,1.96492726442829,-3.758441195699,-3.59568204208959,-0.0813938484840318,0,"more",0,"more",0,"less",0,"less",1.09846921301249e-22,"less",1
"chr2R",12404750,12405051,"em_common_peak-1651",-0.338215178876281,-2.56972713457659,3.34297644288758,-0.57347603444948,-0.0901558067279983,0,"less",0,"less",0,"more",0,"less",2.01996093126079e-23,"less",1
"chr2R",12411777,12412141,"em_common_peak-1652",2.16229778734254,-1.86467099036975,-4.67998425020185,0.301515929491766,-0.0771138396602167,0,"more",0,"less",0,"less",0.000294062131129133,"less",2.48623840502265e-22,"less",1
"chr2R",12413653,12414040,"em_common_peak-1653",-0.519778338349789,-6.22380893766756,-3.72496635648724,-5.16675717262041,-0.0735150501609343,0,"less",0,"less",0,"less",0,"less",4.9153241307273e-22,"less",1
"chr2R",12456767,12457998,"em_common_peak-1654",2.63589047925605,-0.791563471819706,20.0349624064199,-2.01126773878088,-0.13759695513726,0,"more",1.02962370928371e-97,"less",0,"more",0,"less",1.28410007857147e-27,"less",1
"chr2R",12473731,12474206,"em_common_peak-1655",7.02009453688637,-13.5509663747279,15.4612055349818,40.795899488298,-0.15953077327159,0,"more",0,"less",0,"more",0,"more",1.11088855399738e-29,"less",1
"chr2R",12481381,12481631,"em_common_peak-1656",2.06921199854454,-6.60871637271057,-2.07248743954238,15.0117683098232,-0.0733756722926051,0,"more",0,"less",0,"less",0,"more",5.04631569570463e-22,"less",1
"chr2R",12485056,12485354,"em_common_peak-1657",0.891956799548644,-0.260279094289918,0.780608076543248,-0.0503836272173059,-0.0391159223701672,0,"more",1.92501887464149e-07,"more",0,"less",1.34254391936694e-171,"less",2.60517706728418e-19,"less",1
"chr2R",12495743,12496104,"em_common_peak-1658",6.36262112273649,-2.42207648347832,-2.83841805496308,11.0706344548218,-0.0714795076695152,0,"more",0,"less",0,"less",0,"more",7.21203472184139e-22,"less",1
"chr2R",12504407,12504747,"em_common_peak-1659",2.03859466643792,-3.45470692243878,-4.06903279463183,-3.18081768735441,0.986058162854553,0,"more",0,"less",0,"less",0,"less",1.77319122707998e-27,"more",1
"chr2R",12563795,12564400,"em_common_peak-1660",7.50969229494299,-0.398734035466398,-0.0109512319666621,-0.205143228092345,-0.0648253761068806,0,"more",0.105188706523268,"equal",0,"less",0,"less",2.49866706880252e-21,"less",1
"chr2R",12568732,12569202,"em_common_peak-1661",0.593049930255073,-1.73128868447027,-2.68726546033242,-1.93474365354767,-0.0606518193337405,1.80659082350554e-274,"more",0,"less",0,"less",0,"less",5.40193348269163e-21,"less",1
"chr2R",12570178,12570642,"em_common_peak-1662",2.43898540457668,-0.714975104816604,-1.42007474605897,-1.34865316480772,-0.0335913294278488,0,"more",2.34870137947542e-66,"less",0,"less",0,"less",6.84912022191164e-19,"less",1
"chr2R",12576279,12576671,"em_common_peak-1663",5.01563817173953,-0.112440188290502,-4.97084807638757,-4.54697829734354,-0.113352659554522,0,"more",8.07018143530253e-36,"more",0,"less",0,"less",1.98885023492161e-25,"less",1
"chr2R",12578130,12578413,"em_common_peak-1664",9.6580726994187,-4.19641160134141,-3.18238959508484,0.829707016566403,-0.059464632254318,0,"more",0,"less",0,"less",9.40419516262308e-237,"more",6.71868651131034e-21,"less",1
"chr2R",12579050,12579358,"em_common_peak-1665",-1.92537045528576,-7.60084198567031,1.07623559218318,0.0579513659063807,4.73059882272292,0,"less",0,"less",8.55177673867993e-272,"less",5.99432227062492e-93,"less",0,"more",1
"chr2R",12598415,12598702,"em_common_peak-1666",-2.57387138460758,-2.7815583764038,-4.06311051592844,-1.24808555296779,-0.0593465250814094,0,"less",0,"less",0,"less",0,"less",6.8658876896554e-21,"less",1
"chr2R",12618167,12618557,"em_common_peak-1667",15.8195503259517,-6.94533599455598,8.16569737511668,13.2693353116032,-0.0610890550167724,0,"more",0,"less",0,"more",0,"more",4.98427025473409e-21,"less",1
"chr2R",12618707,12619099,"em_common_peak-1668",-0.340329535611728,-11.2226416036633,-2.20341797547633,8.58973950117967,-0.134873750330291,0,"less",0,"less",0,"less",0,"more",2.28723255795141e-27,"less",1
"chr2R",12648866,12649141,"em_common_peak-1669",-1.37019485952748,-8.12429759021511,-3.9957605101529,0.418989693356359,-0.0657885583668102,0,"less",0,"less",0,"less",6.75315242166969e-06,"more",2.0894653421182e-21,"less",1
"chr2R",12701560,12702104,"em_common_peak-1670",5.37125118659663,0.274361307393394,-1.67278988543667,1.4394207706663,217.690065968437,0,"more",3.26142051497203e-218,"more",0,"less",0,"more",0,"more",2
"chr2R",12716530,12716825,"em_common_peak-1671",9.42894853810287,-4.74497494806073,6.40086584922405,16.8633674294479,-0.108520673675333,0,"more",0,"less",0,"more",0,"more",5.2937028261217e-25,"less",1
"chr2R",12718031,12718770,"em_common_peak-1672",18.9943583993546,-12.3777536901355,1.79660460129113,12.699182200872,-0.115082221177045,0,"more",0,"less",1.67845264981449e-06,"less",0,"more",1.39799956215355e-25,"less",1
"chr2R",12718858,12719369,"em_common_peak-1673",8.57870572389455,-4.44390659159499,-2.40811107074871,15.9115469159585,-0.0747523209981249,0,"more",0,"less",0,"less",0,"more",3.89061857460046e-22,"less",1
"chr2R",12719425,12719926,"em_common_peak-1674",3.83731610518891,-9.3832949771644,-5.45170163077741,7.60132089991368,-0.0903596454905935,0,"more",0,"less",0,"less",0,"more",1.94127214644617e-23,"less",1
"chr2R",12720199,12720669,"em_common_peak-1675",6.71188498744556,-4.1523115689269,-2.75659481148673,15.4106772291901,-0.0874619882326825,0,"more",0,"less",0,"less",0,"more",3.41010250242809e-23,"less",1
"chr2R",12721283,12721627,"em_common_peak-1676",16.0921201153403,-4.78184182159748,-1.17303735027901,11.4708723961687,-0.0899521296415742,0,"more",0,"less",0,"less",0,"more",2.10174076236002e-23,"less",1
"chr2R",12723569,12724045,"em_common_peak-1677",6.59548338106945,-11.3845484864909,-0.995743151205168,1.96572669890923,-0.106101958330657,0,"more",0,"less",0,"less",0,"more",8.61321551665767e-25,"less",1
"chr2R",12733156,12733498,"em_common_peak-1678",0.955904109939346,-0.032056837275798,-1.66508946549122,-3.20222414952204,29.4564924801179,0,"more",7.81083710793317e-61,"more",0,"less",0,"less",0,"more",1
"chr2R",12815986,12816456,"em_common_peak-1679",0.840316008932232,2.88101612600501,1.27930815056129,3.2579488436956,82.6667779084588,0,"more",0,"more",1.40281008555337e-156,"less",0,"more",0,"more",1
"chr2R",12819986,12820512,"em_common_peak-1680",-1.43964993890952,-3.75658497050903,-3.55104152620965,1.28654341613311,8.25722194397233,0,"less",0,"less",0,"less",0,"more",0,"more",1
"chr2R",12859196,12859616,"em_common_peak-1681",0.542022882276703,-2.59153409764586,-1.65719819718681,0.120861164666567,-0.0169200815709629,1.96954620951387e-213,"more",0,"less",0,"less",2.32298460525122e-58,"less",1.18225715273541e-17,"less",1
"chr2R",12875059,12875392,"em_common_peak-1682",-2.36460709189828,-6.67477616633023,-3.86970245183465,-3.63150503925127,-0.0650988427653383,0,"less",0,"less",0,"less",0,"less",2.37503813531085e-21,"less",1
"chr2R",12905624,12906030,"em_common_peak-1683",8.73101527274722,-16.4998343348762,43.1517582208997,-2.33990161162425,-0.157196573799299,0,"more",0,"less",0,"more",0,"less",1.857359143407e-29,"less",1
"chr2R",12965842,12966234,"em_common_peak-1684",8.00469522951889,-2.21794400631381,1.32300707057249,4.38343443595056,2.2425604954695,0,"more",0,"less",6.31998408177684e-136,"less",0,"more",1.86995518843289e-270,"more",1
"chr2R",12984690,12985191,"em_common_peak-1685",-5.64339300956551,-18.4924113446607,-6.19874294396945,0.746887968925492,-0.156979625469827,0,"less",0,"less",0,"less",2.66244597522202e-162,"more",1.94804318002428e-29,"less",1
"chr2R",12989220,12989523,"em_common_peak-1686",5.15988483975874,-2.13968618075004,-2.01076396292533,7.83329711717368,2.00119614274958,0,"more",0,"less",0,"less",0,"more",4.56811827552332e-204,"more",1
"chr2R",13030843,13031372,"em_common_peak-1687",-0.428653351002751,-0.935594491406493,-2.26813122283035,-0.158296869804174,-0.0314463361994777,0,"less",2.61576113514377e-173,"less",0,"less",7.302505632938e-274,"less",9.93813336481885e-19,"less",1
"chr2R",13033034,13033606,"em_common_peak-1688",-1.37926648016639,-4.34000118660855,-3.14136604468044,-2.03502774841919,-0.0487591178531916,0,"less",0,"less",0,"less",0,"less",4.69164771016435e-20,"less",1
"chr2R",13047522,13048210,"em_common_peak-1689",7.69836465340119,6.70737949081081,15.0242935943461,-7.30858367852858,-0.0881508798648916,0,"more",0,"more",0,"more",0,"less",2.98345323685413e-23,"less",1
"chr2R",13052758,13053946,"em_common_peak-1690",-2.23740827793662,5.25383875872194,5.02892111552932,-11.7487441741494,-0.137294682050997,0,"less",0,"more",0,"more",0,"less",1.36926207163515e-27,"less",1
"chr2R",13063115,13063510,"em_common_peak-1691",-5.33876409530729,7.5010577630955,-3.55295001177526,-1.56705841508048,-0.0643440281681324,0,"less",0,"more",0,"less",0,"less",2.73192935006669e-21,"less",1
"chr2R",13071498,13071752,"em_common_peak-1692",-0.666852422371166,6.61971577514483,-3.98364430474501,-3.0810415473337,-0.0500433490541412,0,"less",0,"more",0,"less",0,"less",3.72432154274517e-20,"less",1
