"chr","start","end","name","H3K27Ac.wig","H3K27Me3.wig","H3K4Me1.wig","H3K4Me3.wig","H3K9Ac.wig","H3K27Ac.wig_pvalue","H3K27Ac.wig_difference","H3K27Me3.wig_pvalue","H3K27Me3.wig_difference","H3K4Me1.wig_pvalue","H3K4Me1.wig_difference","H3K4Me3.wig_pvalue","H3K4Me3.wig_difference","H3K9Ac.wig_pvalue","H3K9Ac.wig_difference","cluster.id"
"chr3R",13255734,13256135,"em_common_peak-4077",-1.62197037348503,1.36684954044773,-1.61868056398282,0.683185915977912,-0.0587079121252416,0,"less",3.4486476164718e-52,"more",0,"less",0,"more",5.65669567593692e-59,"less",1
"chr3R",13273651,13273888,"em_common_peak-4078",-0.392166962658721,-0.949541634600182,-1.33896874396055,3.99503049063607,-0.0403732492616293,5.11456194386982e-251,"less",0,"less",0,"less",0,"more",2.41957068009038e-56,"less",1
"chr3R",13347887,13348236,"em_common_peak-4079",-3.35970934897318,0.388027259629077,-3.65556971419676,0.66191131399521,-0.0566363263896098,0,"less",3.29949319458188e-269,"less",0,"less",0,"more",1.1296163924474e-58,"less",1
"chr3R",13396078,13396405,"em_common_peak-4080",0.0342497136520109,14.1873622696562,-4.20618974727452,-0.59676182379101,-0.0696676979194861,1.98018766270182e-12,"more",0,"more",0,"less",9.42303187629032e-279,"less",1.4138563921588e-60,"less",1
"chr3R",13412942,13413293,"em_common_peak-4081",-1.54391790627446,12.4009436417374,1.08105886527821,-1.89300462522331,-0.0612592222501755,0,"less",0,"more",4.9251153637239e-24,"less",0,"less",2.40746275079784e-59,"less",1
"chr3R",13440129,13440467,"em_common_peak-4082",-2.17115071021832,-1.81784022897252,1.8345011622688,-2.05985916770099,-0.096383575153889,0,"less",0,"less",3.44836297723088e-169,"more",0,"less",1.42221011549252e-64,"less",1
"chr3R",13458425,13458776,"em_common_peak-4083",-3.14764422385063,-5.84039604976779,-5.14863183013519,-2.5899712688806,-0.0771846989390649,0,"less",0,"less",0,"less",0,"less",1.09355322644352e-61,"less",1
"chr3R",13460359,13460675,"em_common_peak-4084",-1.28766904551332,-0.687027223074403,-3.10519706068837,-1.14655805532116,-0.0458780701518688,0,"less",0,"less",0,"less",0,"less",3.9829474819105e-57,"less",1
"chr3R",13469392,13469727,"em_common_peak-4085",0.192745327470752,3.15304077166285,-1.11555403644779,0.29323811550437,1.29958544435967,1.66412369979773e-109,"more",0,"more",0,"less",4.68199718390078e-316,"more",6.46833878179106e-32,"more",1
"chr3R",13522487,13522763,"em_common_peak-4086",4.20049332987679,-9.26107993096432,-1.67700634190223,1.55655482422877,32.6312413163807,0,"more",0,"less",0,"less",0,"more",0,"more",1
"chr3R",13536568,13537060,"em_common_peak-4087",7.59372171677076,-7.7522268358725,11.7351292295267,-3.66613952398887,-0.140165622066052,0,"more",0,"less",0,"more",0,"less",2.08877107497094e-71,"less",1
"chr3R",13562287,13562660,"em_common_peak-4088",2.40059525366062,3.07522609768451,2.19470540548651,-1.91404318511174,-0.086589361649074,0,"more",0,"more",0,"more",0,"less",4.3012707272009e-63,"less",1
"chr3R",13586997,13587370,"em_common_peak-4089",19.7880264769855,11.4088620382977,34.5681094799611,32.6258469265785,2247.18081902242,0,"more",0,"more",0,"more",0,"more",0,"more",5
"chr3R",13619017,13619553,"em_common_peak-4090",4.43204121487034,-2.07505282349469,0.744749217315139,1.99822286255966,-0.0775292030404634,0,"more",0,"less",1.81379932352335e-160,"less",0,"more",9.71962267003883e-62,"less",1
"chr3R",13643168,13643571,"em_common_peak-4091",2.60534576289288,12.4584286422105,-0.816001066250172,1.97057292734651,-0.0322512561041965,0,"more",0,"more",0,"less",0,"more",3.38592006784978e-55,"less",1
"chr3R",13658315,13658814,"em_common_peak-4092",-0.836089268786513,4.3851274439913,-1.25142340224818,-0.798871949714089,-0.0479439223783091,0,"less",0,"more",0,"less",0,"less",2.0171143121495e-57,"less",1
"chr3R",13672602,13673385,"em_common_peak-4093",2.7148074330129,3.38790681810815,-2.42046160433083,0.853056734824249,1.65454741091264,0,"more",0,"more",0,"less",0,"more",5.61133892348186e-81,"more",1
"chr3R",13684156,13684380,"em_common_peak-4094",-0.295887290143384,0.558549034536375,-4.35320617094916,-0.146368274870389,-0.077869642973324,6.97671663519559e-134,"less",1.30697306616676e-152,"less",0,"less",0.106043976295153,"equal",8.65050533804984e-62,"less",1
"chr3R",13719164,13719722,"em_common_peak-4095",-3.38756457220336,1.33157900218264,3.41468692173869,-4.3505303552594,2.05993042488423,0,"less",6.89835354274987e-41,"more",0,"more",0,"less",3.67896564600753e-165,"more",1
"chr3R",13722094,13722415,"em_common_peak-4096",5.2762097143935,-0.0983335227322943,-0.242362579394399,-1.45921767646972,-0.0485203822517183,0,"more",0,"less",0,"less",0,"less",1.66779092058741e-57,"less",1
"chr3R",13725445,13725961,"em_common_peak-4097",12.9476077679617,5.43619137094605,2.57414525418945,4.31962368772994,1.60765446110443,0,"more",0,"more",0,"more",0,"more",3.5510644924072e-73,"more",1
"chr3R",13730276,13730819,"em_common_peak-4098",2.64562555770356,2.51056161980925,6.16631082003824,-3.72324232539254,-0.100421058711812,0,"more",0,"more",0,"more",0,"less",3.44744134848381e-65,"less",1
"chr3R",13743845,13744287,"em_common_peak-4099",6.00707852498271,1.43429486365728,3.91584323614356,-0.873068780624522,0.450338365212707,0,"more",9.58450629003722e-78,"more",0,"more",0,"less",1.06718388478696e-08,"less",1
"chr3R",13753116,13753496,"em_common_peak-4100",7.10678141017173,6.1816101136735,-5.08138462402375,-3.21036320484037,-0.0312860740741314,0,"more",0,"more",0,"less",0,"less",4.62438074764461e-55,"less",1
"chr3R",13774110,13774466,"em_common_peak-4101",6.65642711156553,-1.17677301424107,-1.00682404932176,2.71892781513268,-0.0553042264864329,0,"more",0,"less",0,"less",0,"more",1.76061175953788e-58,"less",1
"chr3R",13808987,13809278,"em_common_peak-4102",-2.15322520595423,-1.43544747669318,-2.98860618933584,-2.23320390156174,-0.0703640252876727,0,"less",0,"less",0,"less",0,"less",1.11653136334327e-60,"less",1
"chr3R",13816843,13817215,"em_common_peak-4103",1.82589174826117,-1.9725792753722,-6.19241367939654,-5.05519255055597,-0.0841730562755098,0,"more",0,"less",0,"less",0,"less",9.91251361316552e-63,"less",1
"chr3R",13823647,13824065,"em_common_peak-4104",7.53078813152518,-0.501726627119147,-3.74925356918081,-0.510041516251119,0.204753651015518,0,"more",0,"less",0,"less",9.46268701297938e-179,"less",4.60602151450119e-27,"less",1
"chr3R",13824953,13825243,"em_common_peak-4105",6.52384640554213,0.796936190061023,-1.9826121423135,0.929074584512708,-0.0645866750799661,0,"more",5.14739127405568e-45,"less",0,"less",0,"more",7.86873100255365e-60,"less",1
"chr3R",13827574,13828095,"em_common_peak-4106",8.76661975288528,-0.937881748102033,-3.05457298955829,0.1761296612502,-0.0671040464377622,0,"more",0,"less",0,"less",1.5908382180881e-176,"more",3.36619984392303e-60,"less",1
"chr3R",13832206,13832587,"em_common_peak-4107",-1.33800488946809,-1.21471314886057,-4.91064748325021,-5.18169753078718,-0.0972788502468674,0,"less",0,"less",0,"less",0,"less",1.03931376246126e-64,"less",1
"chr3R",13833656,13833995,"em_common_peak-4108",3.48187614560222,0.331812155459186,1.68472153434022,-0.870189797524819,-0.0450036269078449,0,"more",7.32262867523356e-315,"less",7.76276504018862e-91,"more",0,"less",5.30932411897283e-57,"less",1
"chr3R",13838861,13839581,"em_common_peak-4109",15.3186692281273,5.0307076564337,36.8364827076472,-4.5457899928626,0.765200591911875,0,"more",0,"more",0,"more",0,"less",0.446976547954909,"equal",1
"chr3R",13864538,13864865,"em_common_peak-4110",0,1.87933722331119e-18,0,0,0.927988488297256,0.000176702364276948,"more",0,"less",0,"less",5.36610440963274e-43,"more",3.94263593019705e-05,"more",1
"chr3R",13867031,13867338,"em_common_peak-4111",0.944935848939574,1.48492408209909,-1.38124321872995,-5.63905506582386,-0.0546447323379852,0,"more",2.46730147057161e-100,"more",0,"less",0,"less",2.19260989588489e-58,"less",1
"chr3R",13869217,13869662,"em_common_peak-4112",2.17869528694395,7.58504334872237,-0.992439539714599,-0.814083963701279,0.330313746442582,0,"more",0,"more",0,"less",0,"less",2.61998400604067e-16,"less",1
"chr3R",13885369,13885914,"em_common_peak-4113",-3.70941292479325,10.8898781891383,-1.19998003733835,-2.65841559936094,0.988904628869113,0,"less",0,"more",0,"less",0,"less",8.11817339778482e-08,"more",1
"chr3R",13887269,13887630,"em_common_peak-4114",-0.547623996498844,0.706372579199382,-0.365765368882098,-0.138758538940465,1.81369731976483,0,"less",2.87924869873991e-78,"less",0,"less",0.0246407036815007,"more",1.8901136134059e-110,"more",1
"chr3R",13888761,13888964,"em_common_peak-4115",-0.916143275855405,4.34514839350277,-2.28212112311283,-0.313402703769796,-0.0267344500739342,0,"less",0,"more",0,"less",2.21842835928655e-34,"less",2.00065466049533e-54,"less",1
"chr3R",13898355,13898903,"em_common_peak-4116",-0.974041817529413,1.04077269786499,-2.5553694028431,1.868110608794,3.66654373275231,0,"less",0.120869988450009,"equal",0,"less",0,"more",0,"more",1
"chr3R",13909163,13909460,"em_common_peak-4117",-0.791672378429625,7.43710486564603,-2.85840041519437,-1.0736220971919,-0.0787207137451078,0,"less",0,"more",0,"less",0,"less",6.46298749246973e-62,"less",1
"chr3R",13927344,13928010,"em_common_peak-4118",-1.2449839031678,11.926593125603,-1.62995959364519,-0.146281982288355,1.19491886464301,0,"less",0,"more",0,"less",0.104507019833876,"equal",7.69795110045505e-22,"more",1
"chr3R",13929840,13930295,"em_common_peak-4119",6.02069487725525,5.56113887938022,-0.781941374776837,1.52757995878443,252.965393771494,0,"more",0,"more",0,"less",0,"more",0,"more",1
"chr3R",13934297,13934669,"em_common_peak-4120",-2.99795429775804,-1.42031162598334,-2.74496773479596,-2.09308767126618,0.0057600405629775,0,"less",0,"less",0,"less",0,"less",5.40129955885786e-50,"less",1
"chr3R",13935086,13935884,"em_common_peak-4121",-0.89968493986947,9.71724193592868,-2.31591111555563,-4.83280308379936,4.69410805627763,0,"less",0,"more",0,"less",0,"less",0,"more",1
"chr3R",13936119,13936576,"em_common_peak-4122",-2.96693536960538,17.9117867974808,4.92144667993549,-1.12651890419558,0.597879268891833,0,"less",0,"more",0,"more",0,"less",0.007291383805641,"less",1
"chr3R",13938685,13938966,"em_common_peak-4123",5.9307493241832,2.23967992303391,-2.20941617699972,-0.124043527732432,-0.035283576590013,0,"more",0,"more",0,"less",0.000526940737401327,"more",1.26839472716794e-55,"less",1
"chr3R",13944832,13945328,"em_common_peak-4124",7.61679709665386,22.0655662147618,17.0504017102629,25.552514422191,243.386348804585,0,"more",0,"more",0,"more",0,"more",0,"more",1
"chr3R",13950495,13951342,"em_common_peak-4125",-0.531003523172061,6.13956596251255,-4.9815524973801,1.17519671394283,5.91392394394218,0,"less",0,"more",0,"less",0,"more",0,"more",1
"chr3R",13951544,13952002,"em_common_peak-4126",-2.50828575389005,9.44854535070049,-2.41410363389251,-2.37844419085349,26.7199226481328,0,"less",0,"more",0,"less",0,"less",0,"more",1
"chr3R",13955076,13955418,"em_common_peak-4127",1.49220378465168,17.3261653123527,-1.7838748701042,-2.18366336497152,38.2189332688716,0,"more",0,"more",0,"less",0,"less",0,"more",1
"chr3R",13955469,13955576,"em_common_peak-4128",-1.0451979025259,0,-1.58651706634527,0,0,0,"less",0,"less",0,"less",5.36610440963274e-43,"more",9.14242261204136e-51,"less",1
"chr3R",13956274,13956710,"em_common_peak-4129",15.6248971008391,29.7535422240603,13.3674926368078,-9.00147195830001,2.43041663028597,0,"more",0,"more",0,"more",0,"less",2.75443450515332e-268,"more",1
"chr3R",13959288,13959624,"em_common_peak-4130",2.41762887868204,1.48731812255967,-1.13764209037443,1.18448809146363,-0.014398433750788,0,"more",1.78558594575398e-101,"more",0,"less",0,"more",1.01431927853484e-52,"less",1
"chr3R",13994093,13994475,"em_common_peak-4131",22.8576919259346,-6.35394110756969,-5.25495621173948,22.9244002669035,-0.0964199465361488,0,"more",0,"less",0,"less",0,"more",1.40421197511935e-64,"less",1
"chr3R",13999043,13999417,"em_common_peak-4132",7.02074964788471,-10.2405765958817,36.8948545514271,-2.5102247669376,-0.171184983385631,0,"more",0,"less",0,"more",0,"less",1.84782649153301e-76,"less",1
"chr3R",14035030,14035267,"em_common_peak-4133",2.35841422197106,-3.32312773321443,-3.41813255924434,-3.30731691802818,-0.0688096665620258,0,"more",0,"less",0,"less",0,"less",1.89072667500917e-60,"less",1
"chr3R",14068293,14068790,"em_common_peak-4134",7.38402714984446,-8.69421619621203,-2.21564983233916,12.2580382341684,-0.0887589633199563,0,"more",0,"less",0,"less",0,"more",2.02824549946224e-63,"less",1
"chr3R",14069096,14069628,"em_common_peak-4135",17.7818052580246,-10.7954298098833,-0.655432269630974,23.2325632879669,-0.0903014431718509,0,"more",0,"less",0,"less",0,"more",1.18710396945557e-63,"less",1
"chr3R",14075543,14075920,"em_common_peak-4136",10.990841490791,-5.74331108085056,-0.470857178444771,0.660644845435551,1.46425522088583,0,"more",0,"less",0,"less",0,"more",8.18942410402409e-52,"more",1
"chr3R",14100490,14100867,"em_common_peak-4137",24.6633384433227,-22.7004967876292,9.67676103601949,43.1192270427641,-0.206115283033399,0,"more",0,"less",0,"more",0,"more",2.32176582973543e-82,"less",1
"chr3R",14158745,14159057,"em_common_peak-4138",0.102435704983196,1.75029760384515,-0.222154154464206,0.749129058613062,-0.0094774913344372,5.57555849117064e-42,"more",2.06145932637119e-266,"more",0,"less",0,"more",4.77041199238776e-52,"less",1
"chr3R",14218189,14218771,"em_common_peak-4139",-3.33643593453995,-0.267446625577472,40.8056997664442,-0.64310346645982,-0.160767187351746,0,"less",0,"less",0,"more",0,"less",9.62479022302251e-75,"less",1
"chr3R",14242925,14243351,"em_common_peak-4140",1.65846390699969,-3.6888262310996,4.7084537580859,-8.44708146611103,0.534099399101924,0,"more",0,"less",0,"more",0,"less",6.44551133927225e-05,"less",1
"chr3R",14243882,14244176,"em_common_peak-4141",1.2787847769916,-0.37552543948892,-0.853448365767317,-1.55051437091953,0.449062084664844,0,"more",0,"less",0,"less",0,"less",9.14032477434643e-09,"less",1
"chr3R",14246924,14247216,"em_common_peak-4142",2.46564678763247,-5.66862631655894,-4.6769812739468,-3.30358914642713,0.440533400587123,0,"more",0,"less",0,"less",0,"less",3.19072143714749e-09,"less",1
"chr3R",14269791,14270078,"em_common_peak-4143",10.9471541156193,-0.358773777560011,1.53028729418903,5.36916062728906,-0.0375166489560886,0,"more",0,"less",1.27182127641545e-35,"more",0,"more",6.13977765986966e-56,"less",1
"chr3R",14286248,14286576,"em_common_peak-4144",-1.13833881054264,4.4976236407131,-1.05888607345645,-5.82026535040508,-0.0799511574518906,0,"less",0,"more",0,"less",0,"less",4.23793517187793e-62,"less",1
"chr3R",14288354,14288681,"em_common_peak-4145",-2.55687719645913,0.459715316159449,-3.76872620609293,-1.3329382931057,17.9480969740693,0,"less",3.57475177186331e-216,"less",0,"less",0,"less",0,"more",1
"chr3R",14290566,14290761,"em_common_peak-4146",1.28849976316235,5.78107909443984,-4.80959131115369,-6.64974717809081,-0.0958075490544326,0,"more",0,"more",0,"less",0,"less",1.73992014791627e-64,"less",1
"chr3R",14306121,14306367,"em_common_peak-4147",2.98526785431232,0.995801894013794,5.42864530325775,-2.40745225635377,-0.0744404458424484,0,"more",0.000112474859826975,"less",0,"more",0,"less",2.79150975260381e-61,"less",1
"chr3R",14333703,14334181,"em_common_peak-4148",0.211822773350177,5.78513238405435,1.35164694162605,-4.6923473043216,-0.0561696025597685,6.5253730173397e-128,"more",0,"more",0.000494934551740046,"more",0,"less",1.31976023093195e-58,"less",1
"chr3R",14340477,14341031,"em_common_peak-4149",2.88522097356264,-0.326568607816817,5.22807413995902,-1.94323967929281,-0.0415085182423906,0,"more",0,"less",0,"more",0,"less",1.66956001515807e-56,"less",1
"chr3R",14361826,14362383,"em_common_peak-4150",-4.20972121972741,-4.13883631816926,-3.2773710470233,-2.13328845680684,-0.0668000465921376,0,"less",0,"less",0,"less",0,"less",3.73021379555015e-60,"less",1
"chr3R",14363202,14363880,"em_common_peak-4151",0.17833201889125,2.40406085999123,0.269270769580935,-3.70060029830218,-0.0669587429811425,1.47881475103488e-96,"more",0,"more",0,"less",0,"less",3.53554696159742e-60,"less",1
"chr3R",14378404,14378855,"em_common_peak-4152",-1.54557215744001,10.2907485309752,-2.37431391559627,-0.806560768442626,-0.0306142403908237,0,"less",0,"more",0,"less",0,"less",5.74360811756802e-55,"less",1
"chr3R",14379813,14380078,"em_common_peak-4153",-0.21897310011154,-0.301751403749876,-1.86194419914331,0.162453077092911,-0.0303677586976091,1.05059978773013e-66,"less",0,"less",0,"less",7.22748797888224e-163,"more",6.21868972471217e-55,"less",1
"chr3R",14392066,14392428,"em_common_peak-4154",-5.37484683097681,-1.61793921852618,-5.13812030303738,-0.1566054730272,21.7728402882924,0,"less",0,"less",0,"less",0.442673904229132,"equal",0,"more",1
"chr3R",14403593,14403872,"em_common_peak-4155",11.0376608388577,6.50044698280944,3.10523694091667,7.24597387227114,-0.0694827618466979,0,"more",0,"more",0,"more",0,"more",1.50529731877254e-60,"less",1
"chr3R",14432074,14432534,"em_common_peak-4156",-0.748407289279188,-1.72227097544431,-1.38306115046548,-1.08023883095909,0.464224366237349,0,"less",0,"less",0,"less",0,"less",5.51292350750294e-08,"less",1
"chr3R",14481244,14481510,"em_common_peak-4157",3.83913918354822,-6.43231232361594,21.3193631909358,-10.4081437592086,-0.18980608126784,0,"more",0,"less",0,"more",0,"less",1.4083576242097e-79,"less",1
"chr3R",14482015,14482493,"em_common_peak-4158",-1.25523791929884,-8.99596412202813,44.9563878781952,-10.8963506743656,-0.18454678446868,0,"less",0,"less",0,"more",0,"less",1.08582489532245e-78,"less",1
"chr3R",14494892,14495323,"em_common_peak-4159",1.51073568385609,-5.9048813473056,10.2950086128103,5.85133806915148,-0.0973747726498032,0,"more",0,"less",0,"more",0,"more",1.0049473079759e-64,"less",1
"chr3R",14531184,14531549,"em_common_peak-4160",1.14247333022227,8.91843932312063,12.3207252113968,-1.42977475694892,-0.0911873206235212,0,"more",0,"more",0,"more",0,"less",8.72342507047637e-64,"less",1
"chr3R",14538199,14538678,"em_common_peak-4161",-4.09397384929285,-1.41952495548257,-0.546513642926455,-3.35532928979861,-0.118518633287138,0,"less",0,"less",0,"less",0,"less",5.52239437069113e-68,"less",1
"chr3R",14594763,14595117,"em_common_peak-4162",-3.30204269878749,0.886016754432305,-4.699065151272,-0.704180084157035,-0.0814848777570159,0,"less",2.04472483517134e-21,"less",0,"less",0,"less",2.50215239995528e-62,"less",1
"chr3R",14598774,14599026,"em_common_peak-4163",2.76532689270867,2.33332466585589,-2.36803474450286,0.192677025067214,-0.0526248836696786,0,"more",0,"more",0,"less",8.6844256862916e-194,"more",4.2888181962222e-58,"less",1
"chr3R",14627131,14627388,"em_common_peak-4164",-5.100690440918,-2.16790115948911,-2.96869834446708,-1.99133058703657,-0.0801143151490002,0,"less",0,"less",0,"less",0,"less",4.00710392803357e-62,"less",1
"chr3R",14639554,14639816,"em_common_peak-4165",-6.10999841302373,4.0455741961514,-1.97954945767474,-7.03254162207374,-0.0978513028784953,0,"less",0,"more",0,"less",0,"less",8.50296915896961e-65,"less",1
"chr3R",14645821,14646054,"em_common_peak-4166",-3.72420716290683,0.128425148434689,5.86443427737813,-3.99616184616067,-0.0903283578734556,0,"less",0,"less",0,"more",0,"less",1.17604979353263e-63,"less",1
"chr3R",14662495,14662897,"em_common_peak-4167",-1.72126071138274,0.34312994855466,-4.78161188365016,0.176208891726575,1.61793822685165,0,"less",2.20332985427208e-305,"less",0,"less",1.32098097722062e-176,"more",7.48020202227484e-75,"more",1
"chr3R",14663660,14664104,"em_common_peak-4168",-4.62941768767347,-5.33617604457489,-3.88915312528889,-5.88415328385548,-0.055571431463842,0,"less",0,"less",0,"less",0,"less",1.6107550475837e-58,"less",1
"chr3R",14671928,14672323,"em_common_peak-4169",-2.35654151406541,-0.892966409882718,-8.47401292315766,-4.56197894208857,-0.0955053187983499,0,"less",0,"less",0,"less",0,"less",1.93396713663999e-64,"less",1
"chr3R",14674879,14675260,"em_common_peak-4170",5.13327238012401,-8.59293326617902,4.71631209784579,-1.41093270072725,-0.0989821237827242,0,"more",0,"less",0,"more",0,"less",5.71725131578396e-65,"less",1
"chr3R",14730457,14730790,"em_common_peak-4171",-1.10884529983702,4.62341910636639,5.13859746076044,-3.66495184351757,-0.0909759985271183,0,"less",0,"more",0,"more",0,"less",9.38896808247046e-64,"less",1
"chr3R",14741036,14741359,"em_common_peak-4172",11.7163763277577,-4.0890164183009,1.2013641548467,21.4247627475828,0.424461854641222,0,"more",0,"less",4.75451171500337e-05,"less",0,"more",4.04672030239805e-10,"less",1
"chr3R",14745325,14746014,"em_common_peak-4173",9.39511718656537,-15.9946099604259,2.69384642861159,8.54880629730814,-0.140107112303554,0,"more",0,"less",0,"more",0,"more",2.13430388261887e-71,"less",1
"chr3R",14746049,14747464,"em_common_peak-4174",8.4975507190405,-9.69670830487462,30.5885935296,2.4934616107911,-0.165264918720589,0,"more",0,"less",0,"more",0,"more",1.75651244195613e-75,"less",1
"chr3R",14751604,14752304,"em_common_peak-4175",6.12156901721472,-9.56726370023558,52.8333677071278,-4.99804577791754,-0.178082170816825,0,"more",0,"less",0,"more",0,"less",1.3157495318691e-77,"less",1
"chr3R",14752884,14753257,"em_common_peak-4176",-5.08496528426148,-16.7254812791965,7.52398784849587,-1.91049925964326,-0.190025148848536,0,"less",0,"less",0,"more",0,"less",1.29316747731197e-79,"less",1
"chr3R",14760822,14761198,"em_common_peak-4177",-1.31693094207673,-4.03753645165856,-4.21801577619822,-6.75854039139934,-0.0994574935397,0,"less",0,"less",0,"less",0,"less",4.83784255894934e-65,"less",1
"chr3R",14778134,14778638,"em_common_peak-4178",2.71095291095326,5.05324132828621,-3.78685139141527,1.3271594221385,-0.049324235400568,0,"more",0,"more",0,"less",0,"more",1.27900686164518e-57,"less",1
"chr3R",14784352,14784676,"em_common_peak-4179",4.3073288963976,7.28745141744099,0.440156755898417,-4.420762008299,-0.0491247074259498,0,"more",0,"more",0,"less",0,"less",1.36614015952146e-57,"less",1
"chr3R",14793951,14794506,"em_common_peak-4180",6.15494319848404,-1.52718411952267,14.4051987000304,-3.11774776188919,-0.0942864110709654,0,"more",0,"less",0,"more",0,"less",2.96125692952733e-64,"less",1
"chr3R",14810014,14810757,"em_common_peak-4181",12.9249336446252,-13.9960215293621,48.9892871977536,-1.27177174699304,-0.170909370790045,0,"more",0,"less",0,"more",0,"less",2.05274181074334e-76,"less",1
"chr3R",14818308,14818599,"em_common_peak-4182",6.63726469293487,-2.08214586019466,-5.13800182031508,0.206889797787051,-0.0801495139398905,0,"more",0,"less",0,"less",2.92430235437326e-209,"more",3.95897263296183e-62,"less",1
"chr3R",14826070,14826501,"em_common_peak-4183",0.453398960110522,5.01324564068006,-3.09564174701188,1.44985086799024,-0.0864782834861458,0,"more",0,"more",0,"less",0,"more",4.46980311360978e-63,"less",1
"chr3R",14827875,14828635,"em_common_peak-4184",1.23649862933401,-0.886099308163152,-4.58061554294767,-4.12221998349871,-0.0788022398992376,0,"more",0,"less",0,"less",0,"less",6.28489840250625e-62,"less",1
"chr3R",14843614,14844145,"em_common_peak-4185",0.416678563393699,-5.11453080311105,34.6420589491892,-9.13779516733506,-0.183451247582713,0,"more",0,"less",0,"more",0,"less",1.6592040051806e-78,"less",1
"chr3R",14862304,14862892,"em_common_peak-4186",-1.07130334593066,0.244718044395695,-3.63568670373398,-2.64291723097054,-0.0783558594757726,0,"less",0,"less",0,"less",0,"less",7.32363143142517e-62,"less",1
"chr3R",14891647,14892304,"em_common_peak-4187",14.2800404807545,-3.74754711814983,-5.67858171847841,-0.488481652418323,79.6612804119775,0,"more",0,"less",0,"less",2.4725499514831e-157,"less",0,"more",1
"chr3R",14904046,14904524,"em_common_peak-4188",-0.0969816985944765,-3.93261375617614,-3.13444121469876,-0.886003946483869,-0.0808018000128606,2.79004775584598e-08,"less",0,"less",0,"less",0,"less",3.16436285418943e-62,"less",1
"chr3R",14909873,14910333,"em_common_peak-4189",7.65434373736158,-1.21927731158923,-3.56602215148895,-2.33374666780351,-0.0678956765273437,0,"more",0,"less",0,"less",0,"less",2.57594261563343e-60,"less",1
"chr3R",14930974,14931365,"em_common_peak-4190",4.15780959430028,-2.21832400499068,-0.310789187806794,0.726756682830106,0.407721832992735,0,"more",0,"less",0,"less",0,"more",4.20380726376e-11,"less",1
"chr3R",14936804,14937323,"em_common_peak-4191",6.03594467444474,0.591355645451902,-0.81548199681548,1.91524365025733,-0.0806772520460159,0,"more",5.7843565839381e-134,"less",0,"less",0,"more",3.30270735784444e-62,"less",1
"chr3R",14944534,14944968,"em_common_peak-4192",1.3929261949991,-5.21098659673854,-0.00674398427026479,-5.4049053915238,-0.114125169539372,0,"more",0,"less",0,"less",0,"less",2.66838349809757e-67,"less",1
"chr3R",14991556,14991853,"em_common_peak-4193",10.1650373017383,-6.43984482589048,-2.54272613356734,-0.620258021648524,-0.075005660107752,0,"more",0,"less",0,"less",1.16684107566997e-309,"less",2.30210413477447e-61,"less",1
"chr3R",14991989,14992220,"em_common_peak-4194",6.10804275722694,-0.255880888572999,0.33192656278788,-0.17043003641225,-0.0469011121719968,0,"more",0,"less",0,"less",0.705269262046057,"equal",2.84432178387112e-57,"less",1
"chr3R",14992953,14993208,"em_common_peak-4195",6.34436772194645,-6.49805970475288,-6.41057313768728,-2.56818725086822,-0.0654032963679529,0,"more",0,"less",0,"less",0,"less",5.97594179150732e-60,"less",1
"chr3R",14997040,14997423,"em_common_peak-4196",-1.48917861000525,-5.99450189550833,-3.70322485490256,-1.1907029059396,2.15512560237918,0,"less",0,"less",0,"less",0,"less",2.82769547137379e-189,"more",1
"chr3R",15000348,15000781,"em_common_peak-4197",-0.712407291754483,3.40847437272952,0.909211923344538,0.671431394548737,-0.0380655745154617,0,"less",0,"more",2.30452864997799e-78,"less",0,"more",5.13518337742566e-56,"less",1
"chr3R",15006240,15006640,"em_common_peak-4198",-4.85922903250057,-5.4847303473579,8.00549134102471,9.46838686600509,-0.120519687801483,0,"less",0,"less",0,"more",0,"more",2.68761626756351e-68,"less",1
"chr3R",15048339,15048751,"em_common_peak-4199",9.67887122112696,-11.5539049036926,-2.76024656968029,-0.844528539890596,-0.123818767953214,0,"more",0,"less",0,"less",0,"less",8.16828429500096e-69,"less",1
"chr3R",15066197,15066520,"em_common_peak-4200",-2.82695750785362,-8.11077167317892,-5.12566945435818,-6.14606693047532,0.0962416867039056,0,"less",0,"less",0,"less",0,"less",1.13560431326581e-38,"less",1
"chr3R",15079000,15079271,"em_common_peak-4201",-2.49106356040144,1.41264503167376,-2.28253422676022,0.477293238991822,-0.0730143523027511,0,"less",5.6210945664322e-69,"more",0,"less",0,"more",4.53731695698151e-61,"less",1
"chr3R",15087104,15087546,"em_common_peak-4202",-2.59617592973901,-0.973961239328234,-3.35679355503337,-1.67578804528192,12.0869842616403,0,"less",0,"less",0,"less",0,"less",0,"more",1
"chr3R",15123129,15123546,"em_common_peak-4203",-2.76426412946935,0.39069845788407,-5.66689638637981,-3.24198278122197,-0.0859435135101427,0,"less",3.97121586775905e-267,"less",0,"less",0,"less",5.3779434810368e-63,"less",1
"chr3R",15126200,15126521,"em_common_peak-4204",-3.55402476103586,-4.73009714294997,-3.66679962710762,-3.54127869117232,0.375083809275381,0,"less",0,"less",0,"less",0,"less",3.63875392401494e-13,"less",1
